timestamp,symbol,open,high,low,close,volume
2026-01-08T20:05:00Z,QQQ,426.89,427.09,426.85,427.00,188882
2026-01-08T20:06:00Z,QQQ,427.15,427.31,426.76,427.00,2244
2026-01-08T20:07:00Z,QQQ,426.40,427.10,426.33,427.00,5453
2026-01-08T20:08:00Z,QQQ,426.88,427.11,426.75,427.00,15672
2026-01-08T20:09:00Z,QQQ,426.81,426.83,423.90,424.00,85039
2026-01-08T20:10:00Z,QQQ,424.69,425.13,424.26,425.00,161757
2026-01-08T20:11:00Z,QQQ,425.25,425.52,424.86,425.00,112707
2026-01-08T20:12:00Z,QQQ,424.74,425.37,424.66,425.00,214997
2026-01-08T20:13:00Z,QQQ,425.70,425.78,424.66,425.00,39704
2026-01-08T20:14:00Z,QQQ,424.98,425.47,424.59,425.00,130268
2026-01-08T20:15:00Z,QQQ,425.54,425.82,424.97,425.00,139010
2026-01-08T20:16:00Z,QQQ,424.60,425.25,424.34,425.00,214997
2026-01-08T20:17:00Z,QQQ,424.60,426.25,424.56,426.00,103194
2026-01-08T20:18:00Z,QQQ,425.81,425.87,421.84,422.00,176583
2026-01-08T20:19:00Z,QQQ,421.60,422.05,421.23,422.00,12472
2026-01-08T20:20:00Z,QQQ,422.02,422.18,421.86,422.00,29788
2026-01-08T20:21:00Z,QQQ,421.68,422.36,421.48,422.00,214997
2026-01-08T20:22:00Z,QQQ,421.62,425.21,421.30,425.00,10296
2026-01-08T20:23:00Z,QQQ,424.93,425.27,424.72,425.00,214997
2026-01-08T20:24:00Z,QQQ,424.60,424.76,422.88,423.00,5057
2026-01-08T20:25:00Z,QQQ,423.49,423.70,422.87,423.00,2909
2026-01-08T20:26:00Z,QQQ,423.31,423.56,422.97,423.00,214997
2026-01-08T20:27:00Z,QQQ,423.67,425.08,423.62,425.00,214997
2026-01-08T20:28:00Z,QQQ,425.12,426.22,425.08,426.00,214997
2026-01-08T20:29:00Z,QQQ,426.26,426.46,425.69,426.00,14962
2026-01-08T20:30:00Z,QQQ,426.59,426.80,425.95,426.00,22475
2026-01-08T20:31:00Z,QQQ,425.99,426.21,425.92,426.00,33620
2026-01-08T20:32:00Z,QQQ,426.06,427.27,425.95,427.00,29097
2026-01-08T20:33:00Z,QQQ,426.28,426.40,425.93,426.00,28859
2026-01-08T20:34:00Z,QQQ,426.73,426.89,425.74,426.00,85976
2026-01-08T20:35:00Z,QQQ,425.67,427.06,425.48,427.00,42535
2026-01-08T20:36:00Z,QQQ,426.99,427.14,426.81,427.00,45674
2026-01-08T20:37:00Z,QQQ,427.58,427.78,424.94,425.00,214997
2026-01-08T20:38:00Z,QQQ,424.79,425.13,424.58,425.00,15083
2026-01-08T20:39:00Z,QQQ,424.30,425.19,424.30,425.00,62785
2026-01-08T20:40:00Z,QQQ,425.28,425.63,424.80,425.00,58983
2026-01-08T20:41:00Z,QQQ,424.68,425.02,424.44,425.00,95924
2026-01-08T20:42:00Z,QQQ,425.11,425.22,424.98,425.00,68946
2026-01-08T20:43:00Z,QQQ,425.23,425.71,424.82,425.00,55621
2026-01-08T20:44:00Z,QQQ,425.33,425.34,424.77,425.00,214997
2026-01-08T20:45:00Z,QQQ,424.96,425.06,424.82,425.00,19857
2026-01-08T20:46:00Z,QQQ,424.67,424.69,423.74,424.00,28976
2026-01-08T20:47:00Z,QQQ,424.45,424.56,423.99,424.00,91739
2026-01-08T20:48:00Z,QQQ,424.58,424.71,423.99,424.00,18786
2026-01-08T20:49:00Z,QQQ,424.09,424.17,421.92,422.00,214997
2026-01-08T20:50:00Z,QQQ,421.56,422.33,421.28,422.00,57526
2026-01-08T20:51:00Z,QQQ,422.13,423.50,422.05,423.00,76574
2026-01-08T20:52:00Z,QQQ,422.57,423.43,422.57,423.00,875
2026-01-08T20:53:00Z,QQQ,423.32,423.40,422.86,423.00,214997
2026-01-08T20:54:00Z,QQQ,422.83,423.10,422.56,423.00,214997
2026-01-08T20:55:00Z,QQQ,423.36,423.58,421.64,422.00,41337
2026-01-08T20:56:00Z,QQQ,422.16,423.26,421.87,423.00,32991
2026-01-08T20:57:00Z,QQQ,423.12,423.28,422.74,423.00,69985
2026-01-08T20:58:00Z,QQQ,423.30,424.16,423.26,424.00,214997
2026-01-08T20:59:00Z,QQQ,424.15,424.19,421.74,422.00,214997
2026-01-08T21:00:00Z,QQQ,422.21,422.46,421.92,422.00,59327
2026-01-08T21:01:00Z,QQQ,422.40,422.56,421.56,422.00,106128
2026-01-08T21:02:00Z,QQQ,422.14,422.16,421.53,422.00,34524
2026-01-08T21:03:00Z,QQQ,421.91,422.22,421.68,422.00,29383
2026-01-08T21:04:00Z,QQQ,421.96,423.13,421.89,423.00,8562
2026-01-08T21:05:00Z,QQQ,423.65,423.82,420.91,421.00,28933
2026-01-08T21:06:00Z,QQQ,421.41,421.68,420.57,421.00,52260
2026-01-08T21:07:00Z,QQQ,419.73,421.10,419.50,421.00,214997
2026-01-08T21:08:00Z,QQQ,421.08,421.17,420.97,421.00,105188
2026-01-08T21:09:00Z,QQQ,421.65,421.82,420.72,421.00,91121
2026-01-08T21:10:00Z,QQQ,420.46,421.10,420.44,421.00,85330
2026-01-08T21:11:00Z,QQQ,421.23,422.07,421.10,422.00,2793
2026-01-08T21:12:00Z,QQQ,422.46,422.75,422.00,422.00,4687
2026-01-08T21:13:00Z,QQQ,421.69,423.08,421.50,423.00,1986
2026-01-08T21:14:00Z,QQQ,423.95,423.99,422.95,423.00,214997
2026-01-08T21:15:00Z,QQQ,422.60,424.19,422.52,424.00,214997
2026-01-08T21:16:00Z,QQQ,424.22,424.34,422.99,423.00,1214
2026-01-08T21:17:00Z,QQQ,422.62,422.63,421.89,422.00,214997
2026-01-08T21:18:00Z,QQQ,421.79,422.18,421.63,422.00,214997
2026-01-08T21:19:00Z,QQQ,421.97,424.21,421.94,424.00,34218
2026-01-08T21:20:00Z,QQQ,424.28,424.31,423.77,424.00,193183
2026-01-08T21:21:00Z,QQQ,423.49,424.21,423.40,424.00,214997
2026-01-08T21:22:00Z,QQQ,424.00,424.06,423.89,424.00,48903
2026-01-08T21:23:00Z,QQQ,423.34,424.09,423.20,424.00,21993
2026-01-08T21:24:00Z,QQQ,424.35,424.44,423.87,424.00,61402
2026-01-08T21:25:00Z,QQQ,424.29,424.29,423.65,424.00,21710
2026-01-08T21:26:00Z,QQQ,424.34,425.13,424.10,425.00,67171
2026-01-08T21:27:00Z,QQQ,424.63,425.18,424.59,425.00,54578
2026-01-08T21:28:00Z,QQQ,425.67,425.85,424.75,425.00,88724
2026-01-08T21:29:00Z,QQQ,424.67,425.36,424.66,425.00,3957
2026-01-08T21:30:00Z,QQQ,425.48,426.18,425.33,426.00,214997
2026-01-08T21:31:00Z,QQQ,426.40,426.41,425.60,426.00,176516
2026-01-08T21:32:00Z,QQQ,425.72,427.24,425.66,427.00,214997
2026-01-08T21:33:00Z,QQQ,427.09,427.51,426.73,427.00,11156
2026-01-08T21:34:00Z,QQQ,426.65,427.58,426.50,427.00,3678
2026-01-08T21:35:00Z,QQQ,427.67,427.97,426.80,427.00,1636
2026-01-08T21:36:00Z,QQQ,427.16,427.25,425.99,426.00,214997
2026-01-08T21:37:00Z,QQQ,426.13,426.28,425.82,426.00,140535
2026-01-08T21:38:00Z,QQQ,426.51,426.59,425.54,426.00,23768
2026-01-08T21:39:00Z,QQQ,425.13,426.29,425.09,426.00,4255
2026-01-08T21:40:00Z,QQQ,426.15,426.51,425.82,426.00,32878
2026-01-08T21:41:00Z,QQQ,426.06,427.07,425.85,427.00,28077
2026-01-08T21:42:00Z,QQQ,426.89,427.12,426.79,427.00,59424
2026-01-08T21:43:00Z,QQQ,427.47,427.68,425.99,426.00,75001
2026-01-08T21:44:00Z,QQQ,425.96,426.40,425.86,426.00,41259
2026-01-08T21:45:00Z,QQQ,426.56,427.16,426.46,427.00,9592
2026-01-08T21:46:00Z,QQQ,427.18,427.37,425.94,426.00,214997
2026-01-08T21:47:00Z,QQQ,425.66,426.45,425.51,426.00,20748
2026-01-08T21:48:00Z,QQQ,425.84,426.15,425.71,426.00,35793
2026-01-08T21:49:00Z,QQQ,425.59,426.11,425.18,426.00,98235
2026-01-08T21:50:00Z,QQQ,426.05,426.11,425.84,426.00,214997
2026-01-08T21:51:00Z,QQQ,427.00,427.15,425.71,426.00,214997
2026-01-08T21:52:00Z,QQQ,425.56,425.63,422.98,423.00,19580
2026-01-08T21:53:00Z,QQQ,422.82,423.17,421.79,422.00,214997
2026-01-08T21:54:00Z,QQQ,421.76,422.02,421.60,422.00,7445
2026-01-08T21:55:00Z,QQQ,422.02,422.15,421.80,422.00,56050
2026-01-08T21:56:00Z,QQQ,422.03,422.29,420.94,421.00,58012
2026-01-08T21:57:00Z,QQQ,421.23,422.08,421.22,422.00,30020
2026-01-08T21:58:00Z,QQQ,422.29,425.29,422.27,425.00,78021
2026-01-08T21:59:00Z,QQQ,425.26,425.44,421.93,422.00,83494
2026-01-08T22:00:00Z,QQQ,421.97,422.32,421.67,422.00,3975
2026-01-08T22:01:00Z,QQQ,421.87,423.42,421.72,423.00,2386
2026-01-08T22:02:00Z,QQQ,422.43,423.18,422.25,423.00,17586
2026-01-08T22:03:00Z,QQQ,422.00,423.12,421.63,423.00,7638
2026-01-08T22:04:00Z,QQQ,422.95,423.05,422.80,423.00,214997
2026-01-08T22:05:00Z,QQQ,422.76,423.01,421.80,422.00,4248
2026-01-08T22:06:00Z,QQQ,422.52,422.69,421.56,422.00,22128
2026-01-08T22:07:00Z,QQQ,421.82,422.06,421.71,422.00,8856
2026-01-08T22:08:00Z,QQQ,422.42,422.74,421.59,422.00,5327
2026-01-08T22:09:00Z,QQQ,422.04,423.07,421.82,423.00,214997
2026-01-08T22:10:00Z,QQQ,422.83,422.96,420.97,421.00,12374
2026-01-08T22:11:00Z,QQQ,421.02,421.13,420.85,421.00,140570
2026-01-08T22:12:00Z,QQQ,421.40,421.44,420.78,421.00,6149
2026-01-08T22:13:00Z,QQQ,421.25,421.49,420.98,421.00,9701
2026-01-08T22:14:00Z,QQQ,420.17,421.13,420.09,421.00,23652
2026-01-08T22:15:00Z,QQQ,420.88,421.24,420.68,421.00,214997
2026-01-08T22:16:00Z,QQQ,420.79,425.05,420.63,425.00,157395
2026-01-08T22:17:00Z,QQQ,425.40,425.62,424.66,425.00,214997
2026-01-08T22:18:00Z,QQQ,424.79,425.10,424.56,425.00,59951
2026-01-08T22:19:00Z,QQQ,425.17,425.67,424.78,425.00,547
2026-01-08T22:20:00Z,QQQ,425.44,425.59,424.91,425.00,214997
2026-01-08T22:21:00Z,QQQ,425.09,425.23,424.91,425.00,25390
2026-01-08T22:22:00Z,QQQ,425.31,425.56,424.75,425.00,1904
2026-01-08T22:23:00Z,QQQ,424.50,424.79,423.97,424.00,76142
2026-01-08T22:24:00Z,QQQ,424.47,424.60,423.83,424.00,34838
2026-01-08T22:25:00Z,QQQ,424.01,424.34,421.81,422.00,17513
2026-01-08T22:26:00Z,QQQ,422.37,422.78,420.86,421.00,2237
2026-01-08T22:27:00Z,QQQ,420.47,421.37,420.32,421.00,91765
2026-01-08T22:28:00Z,QQQ,421.66,421.67,420.74,421.00,187885
2026-01-08T22:29:00Z,QQQ,420.79,423.17,420.76,423.00,96944
2026-01-08T22:30:00Z,QQQ,423.09,423.31,422.77,423.00,214997
2026-01-08T22:31:00Z,QQQ,424.02,424.28,422.83,423.00,4580
2026-01-08T22:32:00Z,QQQ,423.01,423.16,422.81,423.00,22814
2026-01-08T22:33:00Z,QQQ,424.22,424.55,422.65,423.00,952
2026-01-08T22:34:00Z,QQQ,422.46,425.09,422.45,425.00,155181
2026-01-08T22:35:00Z,QQQ,424.93,425.02,424.65,425.00,3609
2026-01-08T22:36:00Z,QQQ,425.08,425.10,424.54,425.00,28910
2026-01-08T22:37:00Z,QQQ,424.87,425.45,424.76,425.00,12828
2026-01-08T22:38:00Z,QQQ,425.43,425.65,424.96,425.00,1195
2026-01-08T22:39:00Z,QQQ,425.14,425.20,422.78,423.00,214997
2026-01-08T22:40:00Z,QQQ,423.07,423.48,422.94,423.00,6788
2026-01-08T22:41:00Z,QQQ,422.82,423.31,422.77,423.00,9452
2026-01-08T22:42:00Z,QQQ,423.08,423.36,422.70,423.00,98520
2026-01-08T22:43:00Z,QQQ,422.80,423.21,422.61,423.00,214997
2026-01-08T22:44:00Z,QQQ,422.87,423.20,422.58,423.00,75456
2026-01-08T22:45:00Z,QQQ,423.06,423.30,422.76,423.00,214997
2026-01-08T22:46:00Z,QQQ,422.74,423.21,422.51,423.00,159835
2026-01-08T22:47:00Z,QQQ,422.64,423.33,422.64,423.00,171313
2026-01-08T22:48:00Z,QQQ,422.76,423.14,422.75,423.00,129406
2026-01-08T22:49:00Z,QQQ,424.17,424.21,422.96,423.00,23740
2026-01-08T22:50:00Z,QQQ,423.06,424.08,422.93,424.00,214997
2026-01-08T22:51:00Z,QQQ,423.95,424.22,423.75,424.00,27072
2026-01-08T22:52:00Z,QQQ,423.31,423.36,422.58,423.00,58415
2026-01-08T22:53:00Z,QQQ,422.80,423.20,422.65,423.00,103502
2026-01-08T22:54:00Z,QQQ,423.16,423.52,422.96,423.00,214997
2026-01-08T22:55:00Z,QQQ,422.96,424.13,422.81,424.00,422
2026-01-08T22:56:00Z,QQQ,423.51,424.25,423.18,424.00,214997
2026-01-08T22:57:00Z,QQQ,424.68,424.92,423.83,424.00,47494
2026-01-08T22:58:00Z,QQQ,423.82,424.20,423.66,424.00,214997
2026-01-08T22:59:00Z,QQQ,423.68,423.89,422.78,423.00,74390
2026-01-08T23:00:00Z,QQQ,422.37,423.20,422.15,423.00,214997
2026-01-08T23:01:00Z,QQQ,422.47,423.26,422.39,423.00,162709
2026-01-08T23:02:00Z,QQQ,422.38,423.15,422.20,423.00,40595
2026-01-08T23:03:00Z,QQQ,422.73,423.07,422.45,423.00,160592
2026-01-08T23:04:00Z,QQQ,423.19,423.24,422.92,423.00,38149
2026-01-08T23:05:00Z,QQQ,422.92,422.95,421.94,422.00,214997
2026-01-08T23:06:00Z,QQQ,421.83,422.07,421.60,422.00,5353
2026-01-08T23:07:00Z,QQQ,421.91,423.31,421.83,423.00,39711
2026-01-08T23:08:00Z,QQQ,423.09,423.46,422.92,423.00,70931
2026-01-08T23:09:00Z,QQQ,423.09,423.30,422.86,423.00,160980
2026-01-08T23:10:00Z,QQQ,423.07,426.12,422.99,426.00,74936
2026-01-08T23:11:00Z,QQQ,426.71,426.86,425.91,426.00,51973
2026-01-08T23:12:00Z,QQQ,425.82,426.16,425.63,426.00,49798
2026-01-08T23:13:00Z,QQQ,427.22,427.43,425.96,426.00,64314
2026-01-08T23:14:00Z,QQQ,426.26,426.39,425.84,426.00,2254
2026-01-08T23:15:00Z,QQQ,425.91,426.10,425.75,426.00,214997
2026-01-08T23:16:00Z,QQQ,425.82,426.23,425.69,426.00,1119
2026-01-08T23:17:00Z,QQQ,425.59,426.27,425.41,426.00,28768
2026-01-08T23:18:00Z,QQQ,426.76,427.18,425.97,426.00,7119
2026-01-08T23:19:00Z,QQQ,425.70,426.06,425.63,426.00,36452
2026-01-08T23:20:00Z,QQQ,425.27,425.35,424.66,425.00,40496
2026-01-08T23:21:00Z,QQQ,424.55,427.32,424.35,427.00,214997
2026-01-08T23:22:00Z,QQQ,426.84,427.25,426.70,427.00,27969
2026-01-08T23:23:00Z,QQQ,426.48,427.52,426.47,427.00,214997
2026-01-08T23:24:00Z,QQQ,427.64,427.71,426.79,427.00,49433
2026-01-08T23:25:00Z,QQQ,427.31,427.75,426.79,427.00,1147
2026-01-08T23:26:00Z,QQQ,426.53,427.39,426.39,427.00,73210
2026-01-08T23:27:00Z,QQQ,427.16,427.20,426.65,427.00,54590
2026-01-08T23:28:00Z,QQQ,427.85,428.00,425.98,426.00,13130
2026-01-08T23:29:00Z,QQQ,425.71,426.03,425.53,426.00,10611
2026-01-08T23:30:00Z,QQQ,425.75,425.84,424.62,425.00,214997
2026-01-08T23:31:00Z,QQQ,424.42,425.06,424.31,425.00,214997
2026-01-08T23:32:00Z,QQQ,424.38,425.16,424.02,425.00,34846
2026-01-08T23:33:00Z,QQQ,424.39,426.07,424.05,426.00,10880
2026-01-08T23:34:00Z,QQQ,425.43,426.37,425.16,426.00,214997
2026-01-08T23:35:00Z,QQQ,426.30,426.31,425.68,426.00,138430
2026-01-08T23:36:00Z,QQQ,426.22,426.36,425.84,426.00,28406
2026-01-08T23:37:00Z,QQQ,425.73,426.23,425.49,426.00,102036
2026-01-08T23:38:00Z,QQQ,425.94,426.02,425.66,426.00,3083
2026-01-08T23:39:00Z,QQQ,426.48,426.60,425.94,426.00,11268
2026-01-08T23:40:00Z,QQQ,425.96,426.02,425.79,426.00,214997
2026-01-08T23:41:00Z,QQQ,425.58,426.03,425.39,426.00,11276
2026-01-08T23:42:00Z,QQQ,425.53,426.04,425.49,426.00,20212
2026-01-08T23:43:00Z,QQQ,425.98,426.13,425.84,426.00,122927
2026-01-08T23:44:00Z,QQQ,426.12,426.23,425.87,426.00,214997
2026-01-08T23:45:00Z,QQQ,426.33,426.35,425.81,426.00,214997
2026-01-08T23:46:00Z,QQQ,426.63,426.90,426.00,426.00,214997
2026-01-08T23:47:00Z,QQQ,425.95,426.31,425.59,426.00,16273
2026-01-08T23:48:00Z,QQQ,426.10,426.32,425.76,426.00,110313
2026-01-08T23:49:00Z,QQQ,426.28,426.77,425.99,426.00,176744
2026-01-08T23:50:00Z,QQQ,425.70,425.95,424.94,425.00,8515
2026-01-08T23:51:00Z,QQQ,425.21,425.25,424.84,425.00,72214
2026-01-08T23:52:00Z,QQQ,424.97,426.07,424.78,426.00,4559
2026-01-08T23:53:00Z,QQQ,426.28,426.37,425.94,426.00,10048
2026-01-08T23:54:00Z,QQQ,425.19,425.49,423.80,424.00,69220
2026-01-08T23:55:00Z,QQQ,423.88,424.19,423.72,424.00,214997
2026-01-08T23:56:00Z,QQQ,424.24,424.39,423.85,424.00,12232
2026-01-08T23:57:00Z,QQQ,423.91,424.23,423.62,424.00,214997
2026-01-08T23:58:00Z,QQQ,423.90,424.25,423.71,424.00,30011
2026-01-08T23:59:00Z,QQQ,423.86,425.14,423.72,425.00,24036
2026-01-09T00:00:00Z,QQQ,425.32,425.37,424.94,425.00,15589
2026-01-09T00:01:00Z,QQQ,424.54,425.27,424.27,425.00,123002
2026-01-09T00:02:00Z,QQQ,424.79,426.14,424.70,426.00,9336
2026-01-09T00:03:00Z,QQQ,426.29,426.33,425.79,426.00,52800
2026-01-09T00:04:00Z,QQQ,426.35,426.67,425.68,426.00,174239
2026-01-09T00:05:00Z,QQQ,426.11,427.28,425.91,427.00,11745
2026-01-09T00:06:00Z,QQQ,426.82,427.09,426.81,427.00,17005
2026-01-09T00:07:00Z,QQQ,426.96,427.15,426.87,427.00,214997
2026-01-09T00:08:00Z,QQQ,426.52,426.84,425.78,426.00,214997
2026-01-09T00:09:00Z,QQQ,426.25,426.34,425.54,426.00,34870
2026-01-09T00:10:00Z,QQQ,426.32,426.70,425.85,426.00,3403
2026-01-09T00:11:00Z,QQQ,425.96,426.22,425.69,426.00,85429
2026-01-09T00:12:00Z,QQQ,425.75,428.13,425.70,428.00,4570
2026-01-09T00:13:00Z,QQQ,427.76,428.09,427.43,428.00,81202
2026-01-09T00:14:00Z,QQQ,427.86,428.23,427.85,428.00,214997
2026-01-09T00:15:00Z,QQQ,427.77,428.12,427.63,428.00,20490
2026-01-09T00:16:00Z,QQQ,426.52,428.27,426.48,428.00,214997
2026-01-09T00:17:00Z,QQQ,427.64,429.23,427.52,429.00,2431
2026-01-09T00:18:00Z,QQQ,428.85,429.19,428.64,429.00,5771
2026-01-09T00:19:00Z,QQQ,429.24,429.53,427.79,428.00,21864
2026-01-09T00:20:00Z,QQQ,427.40,427.60,426.99,427.00,214997
2026-01-09T00:21:00Z,QQQ,427.60,427.76,425.87,426.00,114258
2026-01-09T00:22:00Z,QQQ,426.52,426.56,425.93,426.00,214997
2026-01-09T00:23:00Z,QQQ,425.62,426.02,425.52,426.00,19781
2026-01-09T00:24:00Z,QQQ,425.35,425.55,423.95,424.00,4018
2026-01-09T00:25:00Z,QQQ,424.18,424.48,423.93,424.00,189703
2026-01-09T00:26:00Z,QQQ,423.81,424.40,423.78,424.00,25979
2026-01-09T00:27:00Z,QQQ,424.94,425.00,423.96,424.00,214997
2026-01-09T00:28:00Z,QQQ,424.17,425.03,424.15,425.00,214997
2026-01-09T00:29:00Z,QQQ,424.97,425.36,424.86,425.00,214997
2026-01-09T00:30:00Z,QQQ,425.20,425.30,424.60,425.00,5152
2026-01-09T00:31:00Z,QQQ,425.26,425.46,424.94,425.00,28543
2026-01-09T00:32:00Z,QQQ,424.80,425.06,424.63,425.00,31541
2026-01-09T00:33:00Z,QQQ,424.84,425.14,424.69,425.00,16402
2026-01-09T00:34:00Z,QQQ,424.71,425.09,424.48,425.00,9406
2026-01-09T00:35:00Z,QQQ,424.95,425.14,423.55,424.00,1549
2026-01-09T00:36:00Z,QQQ,423.51,424.22,423.06,424.00,214997
2026-01-09T00:37:00Z,QQQ,424.43,424.58,423.88,424.00,24366
2026-01-09T00:38:00Z,QQQ,423.98,424.49,423.89,424.00,88308
2026-01-09T00:39:00Z,QQQ,424.90,425.34,423.71,424.00,85595
2026-01-09T00:40:00Z,QQQ,424.37,424.47,423.87,424.00,214997
2026-01-09T00:41:00Z,QQQ,423.70,424.14,423.62,424.00,19435
2026-01-09T00:42:00Z,QQQ,423.70,424.26,423.43,424.00,8714
2026-01-09T00:43:00Z,QQQ,423.84,425.12,423.68,425.00,151696
2026-01-09T00:44:00Z,QQQ,424.27,424.62,423.60,424.00,28987
2026-01-09T00:45:00Z,QQQ,424.21,424.36,423.82,424.00,30987
2026-01-09T00:46:00Z,QQQ,424.73,425.07,422.99,423.00,123391
2026-01-09T00:47:00Z,QQQ,423.53,424.29,423.46,424.00,34372
2026-01-09T00:48:00Z,QQQ,424.28,424.53,423.71,424.00,214997
2026-01-09T00:49:00Z,QQQ,423.92,424.04,423.63,424.00,214997
2026-01-09T00:50:00Z,QQQ,423.81,424.07,423.53,424.00,214997
2026-01-09T00:51:00Z,QQQ,424.04,424.36,422.60,423.00,189900
2026-01-09T00:52:00Z,QQQ,422.93,424.38,422.62,424.00,115246
2026-01-09T00:53:00Z,QQQ,423.29,424.17,423.07,424.00,20823
2026-01-09T00:54:00Z,QQQ,424.08,424.18,423.64,424.00,19187
2026-01-09T00:55:00Z,QQQ,423.92,425.06,423.82,425.00,35036
2026-01-09T00:56:00Z,QQQ,425.32,426.46,425.25,426.00,186468
2026-01-09T00:57:00Z,QQQ,425.38,426.09,425.25,426.00,214997
2026-01-09T00:58:00Z,QQQ,426.02,426.06,425.76,426.00,5036
2026-01-09T00:59:00Z,QQQ,426.31,426.40,425.81,426.00,20873
2026-01-09T09:00:00Z,QQQ,426.85,426.98,425.99,426.00,114345
2026-01-09T09:01:00Z,QQQ,425.26,426.06,425.24,426.00,1781
2026-01-09T09:02:00Z,QQQ,425.89,426.26,425.59,426.00,1250
2026-01-09T09:03:00Z,QQQ,425.64,425.82,424.93,425.00,39318
2026-01-09T09:04:00Z,QQQ,423.65,425.07,423.60,425.00,6568
2026-01-09T09:05:00Z,QQQ,425.47,427.16,425.19,427.00,2192
2026-01-09T09:06:00Z,QQQ,426.81,427.07,426.60,427.00,214997
2026-01-09T09:07:00Z,QQQ,426.55,427.59,426.40,427.00,44446
2026-01-09T09:08:00Z,QQQ,427.42,427.49,426.97,427.00,168165
2026-01-09T09:09:00Z,QQQ,427.07,429.03,426.93,429.00,15764
2026-01-09T09:10:00Z,QQQ,428.88,429.05,428.72,429.00,1738
2026-01-09T09:11:00Z,QQQ,428.04,428.15,426.69,427.00,14511
2026-01-09T09:12:00Z,QQQ,426.75,427.20,426.70,427.00,214997
2026-01-09T09:13:00Z,QQQ,426.65,427.04,426.16,427.00,27379
2026-01-09T09:14:00Z,QQQ,427.51,427.76,426.68,427.00,9525
2026-01-09T09:15:00Z,QQQ,427.07,427.37,426.82,427.00,2211
2026-01-09T09:16:00Z,QQQ,427.09,429.01,426.83,429.00,16191
2026-01-09T09:17:00Z,QQQ,429.04,429.06,428.85,429.00,214997
2026-01-09T09:18:00Z,QQQ,429.47,429.73,428.92,429.00,826
2026-01-09T09:19:00Z,QQQ,428.75,429.17,428.46,429.00,83558
2026-01-09T09:20:00Z,QQQ,428.80,429.45,428.61,429.00,64282
2026-01-09T09:21:00Z,QQQ,429.61,429.67,427.88,428.00,166990
2026-01-09T09:22:00Z,QQQ,427.65,428.11,427.56,428.00,201660
2026-01-09T09:23:00Z,QQQ,427.35,429.41,427.12,429.00,101253
2026-01-09T09:24:00Z,QQQ,428.61,429.09,428.54,429.00,214997
2026-01-09T09:25:00Z,QQQ,428.17,429.04,427.80,429.00,123023
2026-01-09T09:26:00Z,QQQ,429.40,429.65,428.88,429.00,3962
2026-01-09T09:27:00Z,QQQ,428.31,429.29,428.28,429.00,14441
2026-01-09T09:28:00Z,QQQ,428.82,429.03,427.72,428.00,4350
2026-01-09T09:29:00Z,QQQ,428.43,428.86,426.92,427.00,214997
2026-01-09T09:30:00Z,QQQ,427.44,428.20,427.39,428.00,178597
2026-01-09T09:31:00Z,QQQ,428.89,428.90,427.82,428.00,8768
2026-01-09T09:32:00Z,QQQ,427.71,428.22,427.67,428.00,22455
2026-01-09T09:33:00Z,QQQ,428.69,428.89,427.85,428.00,214997
2026-01-09T09:34:00Z,QQQ,427.92,428.48,427.76,428.00,78902
2026-01-09T09:35:00Z,QQQ,428.78,428.80,428.00,428.00,35457
2026-01-09T09:36:00Z,QQQ,428.27,428.50,427.92,428.00,104055
2026-01-09T09:37:00Z,QQQ,427.68,429.08,427.49,429.00,42330
2026-01-09T09:38:00Z,QQQ,429.73,429.73,428.92,429.00,97431
2026-01-09T09:39:00Z,QQQ,429.50,429.67,428.82,429.00,152320
2026-01-09T09:40:00Z,QQQ,428.64,429.09,428.54,429.00,45223
2026-01-09T09:41:00Z,QQQ,428.18,429.33,428.06,429.00,984
2026-01-09T09:42:00Z,QQQ,429.53,429.61,428.87,429.00,4400
2026-01-09T09:43:00Z,QQQ,429.15,429.35,428.78,429.00,33258
2026-01-09T09:44:00Z,QQQ,429.74,429.74,428.85,429.00,6330
2026-01-09T09:45:00Z,QQQ,429.28,429.32,428.95,429.00,13492
2026-01-09T09:46:00Z,QQQ,428.59,429.00,427.58,428.00,214997
2026-01-09T09:47:00Z,QQQ,427.72,429.21,427.60,429.00,142182
2026-01-09T09:48:00Z,QQQ,429.41,429.44,428.94,429.00,104118
2026-01-09T09:49:00Z,QQQ,429.00,429.18,428.63,429.00,16493
2026-01-09T09:50:00Z,QQQ,429.27,429.30,428.94,429.00,45796
2026-01-09T09:51:00Z,QQQ,428.85,429.11,428.65,429.00,2247
2026-01-09T09:52:00Z,QQQ,428.79,429.14,428.52,429.00,2505
2026-01-09T09:53:00Z,QQQ,429.13,429.18,428.83,429.00,29905
2026-01-09T09:54:00Z,QQQ,429.14,429.34,428.79,429.00,74347
2026-01-09T09:55:00Z,QQQ,428.56,430.22,428.28,430.00,17575
2026-01-09T09:56:00Z,QQQ,429.70,430.02,429.52,430.00,12327
2026-01-09T09:57:00Z,QQQ,430.27,430.43,429.90,430.00,97424
2026-01-09T09:58:00Z,QQQ,430.33,430.44,429.83,430.00,214997
2026-01-09T09:59:00Z,QQQ,429.36,430.20,429.33,430.00,14060
2026-01-09T10:00:00Z,QQQ,429.97,430.26,429.71,430.00,104415
2026-01-09T10:01:00Z,QQQ,430.41,430.47,429.89,430.00,214997
2026-01-09T10:02:00Z,QQQ,430.36,430.59,429.96,430.00,214997
